channel,band,feature_type,window_shift,subject_id,mean_correlation
TP9,theta,standard_deviation,win-7,10,-0.1933760766258753
TP9,theta,standard_deviation,win-8,10,-0.19904139136465585
TP9,theta,standard_deviation,win-9,10,-0.18911958522370598
TP9,theta,standard_deviation,win0,10,-0.18641358776420874
TP9,theta,total_variation,win-1,10,-0.19544534811671044
TP9,theta,total_variation,win-2,10,-0.19013575078013828
TP9,theta,total_variation,win-3,10,-0.1829476402693367
TP9,theta,total_variation,win-4,10,-0.1881042190784186
TP9,theta,total_variation,win-5,10,-0.19327095209355144
TP9,theta,total_variation,win-6,10,-0.19862879776763143
TP9,theta,total_variation,win-7,10,-0.19448373001865235
TP9,theta,total_variation,win-8,10,-0.19682224666958853
TP9,theta,total_variation,win-9,10,-0.18523408791633414
TP9,theta,total_variation,win0,10,-0.19062699278283696
